"","RT","Rsp","Cond","Sbj"
"101",1.34312186641452,0,1,"s1"
"102",0.45113903221539,0,1,"s1"
"103",0.0345605062999523,0,1,"s1"
"104",-0.533427043206454,0,1,"s1"
"105",0.499148391797816,1,1,"s1"
"106",0.181025929248287,0,1,"s1"
"107",0.61136821875383,0,1,"s1"
"108",-1.24303913973349,1,1,"s1"
"109",-0.992964730140512,1,1,"s1"
"110",2.20471062037258,0,1,"s1"
"111",2.28300381321226,0,1,"s1"
"112",-0.329869366745091,0,1,"s1"
"113",-1.18272394012437,0,1,"s1"
"114",1.65883403113906,0,1,"s1"
"115",-0.000281071949058898,0,1,"s1"
"116",0.903991717851796,1,1,"s1"
"117",0.356696143085381,0,1,"s1"
"118",-1.15220693699975,0,1,"s1"
"119",0.0693511441655661,0,1,"s1"
"120",-1.1457764025237,1,1,"s1"
"121",0.362087360477742,0,1,"s1"
"122",-0.628611051838764,0,1,"s1"
"123",-0.976992846687288,0,1,"s1"
"124",0.188319046427981,1,1,"s1"
"125",-0.0623328744323934,0,1,"s1"
"126",1.17487042831165,0,1,"s1"
"127",1.07585046819929,0,1,"s1"
"128",-0.699570844247265,0,1,"s1"
"129",1.16738517120645,1,1,"s1"
"130",0.121993704370032,0,1,"s1"
"131",1.31309511561221,0,1,"s1"
"132",0.298896744816668,1,1,"s1"
"133",-0.32486608290095,0,1,"s1"
"134",0.246657974771737,0,1,"s1"
"135",0.608680615987489,0,1,"s1"
"136",1.61860988320972,0,1,"s1"
"137",-1.21139939730875,0,1,"s1"
"138",-2.87502368900145,0,1,"s1"
"139",0.300561718869304,0,1,"s1"
"140",-0.940674443761385,0,1,"s1"
"141",-0.135596532563179,0,1,"s1"
"142",0.892964113644508,0,1,"s1"
"143",-1.0717674739995,0,1,"s1"
"144",0.0773947370404706,1,1,"s1"
"145",1.89226401139801,0,1,"s1"
"146",-0.367154090596045,0,1,"s1"
"147",-0.203293042236519,1,1,"s1"
"148",-1.25833289508443,0,1,"s1"
"149",-0.440337163873885,1,1,"s1"
"150",0.670938200271373,1,1,"s1"
"151",-1.08441816264119,0,1,"s1"
"152",-0.280088567200777,0,1,"s1"
"153",-0.778897448444538,1,1,"s1"
"154",-0.340397248337851,1,1,"s1"
"155",-0.546418364526366,0,1,"s1"
"156",-0.274337221735311,0,1,"s1"
"157",0.805554752181132,1,1,"s1"
"158",-1.40706418796946,0,1,"s1"
"159",-0.442648701339811,0,1,"s1"
"160",0.595158826506621,1,1,"s1"
"161",1.2111074250119,0,1,"s1"
"162",1.10941554999315,0,1,"s1"
"163",-0.36161147547409,0,1,"s1"
"164",-0.535151902312606,0,1,"s1"
"165",1.27024448284829,0,1,"s1"
"166",1.4690606583478,1,1,"s1"
"167",-2.93026783922418,0,1,"s1"
"168",-1.27845313080367,0,1,"s1"
"169",-0.0353082111965041,0,1,"s1"
"170",-1.42028092732663,0,1,"s1"
"171",0.199823544291381,0,1,"s1"
"172",-0.881816154044645,0,1,"s1"
"173",0.778524486207479,0,1,"s1"
"174",-0.928309629980252,0,1,"s1"
"175",1.45187688874011,0,1,"s1"
"176",1.8583127973458,1,1,"s1"
"177",0.853240411719519,1,1,"s1"
"178",1.18186230811004,0,1,"s1"
"179",0.997169239240017,1,1,"s1"
"180",0.388969949420072,0,1,"s1"
"181",-0.410386769362022,1,1,"s1"
"182",1.42352394348656,0,1,"s1"
"183",-0.575886181570632,0,1,"s1"
"184",0.0398580994609515,1,1,"s1"
"185",0.192241438650807,0,1,"s1"
"186",-0.19087855092275,0,1,"s1"
"187",0.510367198480811,1,1,"s1"
"188",0.413638776553892,1,1,"s1"
"189",-0.709032869507319,0,1,"s1"
"190",-1.46521837508542,0,1,"s1"
"191",-1.22402413753587,0,1,"s1"
"192",-0.433230739849148,0,1,"s1"
"193",0.0141945940510943,0,1,"s1"
"194",0.822642760970539,1,1,"s1"
"195",-1.33411348708289,0,1,"s1"
"196",0.786800071103727,0,1,"s1"
"197",0.962175718789068,1,1,"s1"
"198",0.224165821069933,0,1,"s1"
"199",2.00188671535037,0,1,"s1"
"200",0.890372104235391,0,1,"s1"
"201",-0.95658262319094,1,0,"s2"
"202",1.21381561960463,1,0,"s2"
"203",-1.78046990806218,0,0,"s2"
"204",1.36383816238761,0,0,"s2"
"205",-0.755402421775794,1,0,"s2"
"206",-1.61018289207295,0,0,"s2"
"207",0.346288001074827,0,0,"s2"
"208",0.0414491357479583,0,0,"s2"
"209",-0.91697558467592,0,0,"s2"
"210",1.35725669490759,1,0,"s2"
"211",1.80450589994888,0,0,"s2"
"212",-0.519019479087904,1,0,"s2"
"213",1.23381415689168,0,0,"s2"
"214",0.669804571415947,0,0,"s2"
"215",0.70412185508152,0,0,"s2"
"216",1.60835676169858,0,0,"s2"
"217",-0.2779864687307,0,0,"s2"
"218",-0.152732957881287,1,0,"s2"
"219",0.582288924716816,1,0,"s2"
"220",0.256710888130458,0,0,"s2"
"221",-0.283907920209398,1,0,"s2"
"222",-1.75547059157791,1,0,"s2"
"223",0.122679848644038,0,0,"s2"
"224",0.470982316603067,0,0,"s2"
"225",1.22914611828514,0,0,"s2"
"226",-0.134118246314529,0,0,"s2"
"227",1.39090503694601,0,0,"s2"
"228",1.84536568670275,0,0,"s2"
"229",-0.306725506315139,0,0,"s2"
"230",-1.31543574647998,0,0,"s2"
"231",1.36884241937147,0,0,"s2"
"232",0.947331038053565,0,0,"s2"
"233",-0.341984608167186,0,0,"s2"
"234",0.283583772049135,0,0,"s2"
"235",0.518684734366415,0,0,"s2"
"236",-0.681889558613891,0,0,"s2"
"237",-0.359868775371854,1,0,"s2"
"238",0.585157624231737,0,0,"s2"
"239",-1.70305004008906,0,0,"s2"
"240",-0.149652914269808,1,0,"s2"
"241",-0.402467296280196,0,0,"s2"
"242",-1.64879255686534,0,0,"s2"
"243",1.33921003936119,1,0,"s2"
"244",-0.144334614865005,1,0,"s2"
"245",-0.422049469763602,1,0,"s2"
"246",-0.158929859410838,0,0,"s2"
"247",0.0195292989225962,0,0,"s2"
"248",-1.58637010816987,1,0,"s2"
"249",0.630845224348185,0,0,"s2"
"250",0.365574789365299,1,0,"s2"
"251",2.40667595580484,1,0,"s2"
"252",0.798575021663561,1,0,"s2"
"253",0.486051058219011,1,0,"s2"
"254",-1.41541299672272,0,0,"s2"
"255",0.872882413723454,1,0,"s2"
"256",0.689155241167774,0,0,"s2"
"257",1.64618987666356,1,0,"s2"
"258",-0.532851754856891,1,0,"s2"
"259",-1.74929154594764,1,0,"s2"
"260",0.700858195989615,1,0,"s2"
"261",0.298416669927473,1,0,"s2"
"262",0.104114886968866,0,0,"s2"
"263",-0.424293094493136,1,0,"s2"
"264",0.845189521399978,1,0,"s2"
"265",2.37025085545949,0,0,"s2"
"266",2.04102345040584,0,0,"s2"
"267",0.146773054957381,0,0,"s2"
"268",1.4839595797309,0,0,"s2"
"269",-0.552547206317504,1,0,"s2"
"270",0.57685407519584,1,0,"s2"
"271",-0.287792206895995,1,0,"s2"
"272",-1.12932475935495,0,0,"s2"
"273",-0.927777780534134,0,0,"s2"
"274",0.280120060125118,1,0,"s2"
"275",0.1165046826215,0,0,"s2"
"276",-0.0110062676975396,0,0,"s2"
"277",0.391947390935677,0,0,"s2"
"278",-0.113457863847745,0,0,"s2"
"279",1.28047037464442,1,0,"s2"
"280",0.996197946008859,0,0,"s2"
"281",2.26484074794027,1,0,"s2"
"282",-0.484154725931734,0,0,"s2"
"283",0.992894566290615,0,0,"s2"
"284",-1.00852306136647,0,0,"s2"
"285",1.96034474294088,1,0,"s2"
"286",0.0594934687802344,0,0,"s2"
"287",-0.827311216161829,0,0,"s2"
"288",0.721571801639597,1,0,"s2"
"289",-0.502968153329857,0,0,"s2"
"290",-0.509283789153698,0,0,"s2"
"291",0.417789193882798,1,0,"s2"
"292",-0.454179324660981,0,0,"s2"
"293",0.882470009866255,1,0,"s2"
"294",-0.770049821495444,1,0,"s2"
"295",-1.03411613961534,1,0,"s2"
"296",-1.69884513578533,1,0,"s2"
"297",-1.60864578675173,0,0,"s2"
"298",-0.388624137962542,1,0,"s2"
"299",-0.853852999244681,1,0,"s2"
"300",-1.2568971366906,1,0,"s2"
"301",1.01315631519658,1,1,"s2"
"302",-1.80141299032111,1,1,"s2"
"303",-1.48809249521759,0,1,"s2"
"304",-0.130249228382187,0,1,"s2"
"305",0.38206105263899,1,1,"s2"
"306",-1.19509163130933,0,1,"s2"
"307",-0.526842364358243,0,1,"s2"
"308",0.961653760691793,0,1,"s2"
"309",1.42224799904437,0,1,"s2"
"310",2.70021355901561,1,1,"s2"
"311",0.735180593859463,0,1,"s2"
"312",-1.75373519387353,1,1,"s2"
"313",0.0351641921086382,0,1,"s2"
"314",0.580181766556819,0,1,"s2"
"315",-1.0820072297387,0,1,"s2"
"316",0.848159186265178,0,1,"s2"
"317",-0.257793337002677,0,1,"s2"
"318",0.895376433370819,1,1,"s2"
"319",0.749183730848581,1,1,"s2"
"320",-0.740932693055045,0,1,"s2"
"321",-0.576444747758265,1,1,"s2"
"322",0.0192747550862911,1,1,"s2"
"323",-0.466698979492652,0,1,"s2"
"324",1.63401504043848,0,1,"s2"
"325",0.997115601232524,0,1,"s2"
"326",-0.0900991688755671,0,1,"s2"
"327",-0.432944542268271,0,1,"s2"
"328",0.0403141576962462,0,1,"s2"
"329",-0.0395506301406698,0,1,"s2"
"330",-1.90798438675346,0,1,"s2"
"331",-0.324104311206521,0,1,"s2"
"332",-0.383872973015186,0,1,"s2"
"333",-0.526423002860452,0,1,"s2"
"334",1.00948510040546,0,1,"s2"
"335",-0.608372264650899,0,1,"s2"
"336",0.179003291178601,0,1,"s2"
"337",-0.10137888247211,1,1,"s2"
"338",1.54621021582731,0,1,"s2"
"339",-0.178562893075519,0,1,"s2"
"340",-0.501707438107163,1,1,"s2"
"341",-1.2139924999614,0,1,"s2"
"342",-0.878781186610476,0,1,"s2"
"343",-0.394170054047427,1,1,"s2"
"344",0.0358857158806279,1,1,"s2"
"345",1.9343876297747,1,1,"s2"
"346",-1.29052059888024,0,1,"s2"
"347",1.38798536728043,0,1,"s2"
"348",-0.048636844696696,1,1,"s2"
"349",-1.2961016334875,0,1,"s2"
"350",-0.0170680870736614,1,1,"s2"
"351",-0.725798947757873,1,1,"s2"
"352",0.227374019502286,1,1,"s2"
"353",-1.61402099238861,1,1,"s2"
"354",-0.812029399536118,0,1,"s2"
"355",0.119757002495578,1,1,"s2"
"356",-0.378271858493271,0,1,"s2"
"357",1.39061890362497,1,1,"s2"
"358",-0.374409294496395,1,1,"s2"
"359",0.360343610931587,1,1,"s2"
"360",0.420529412972809,1,1,"s2"
"361",-1.48775242777802,1,1,"s2"
"362",0.175611973299997,0,1,"s2"
"363",-1.22569275210637,1,1,"s2"
"364",-0.181773976877089,1,1,"s2"
"365",-0.0881976529359064,0,1,"s2"
"366",0.451101804002705,0,1,"s2"
"367",0.422294660618961,0,1,"s2"
"368",0.0438155737500118,0,1,"s2"
"369",-0.963369616979332,1,1,"s2"
"370",-0.180448774037676,1,1,"s2"
"371",-0.927819435904442,1,1,"s2"
"372",0.692058834590715,0,1,"s2"
"373",-0.0341332096643548,0,1,"s2"
"374",0.457045825507206,1,1,"s2"
"375",-0.95833022207708,0,1,"s2"
"376",0.0220575841449739,0,1,"s2"
"377",2.47111316960581,0,1,"s2"
"378",1.30348159211258,0,1,"s2"
"379",0.276012155752684,1,1,"s2"
"380",-0.865958231245828,0,1,"s2"
"381",-0.638062108738397,1,1,"s2"
"382",-1.22061351828834,0,1,"s2"
"383",-1.7177906056894,0,1,"s2"
"384",0.562706360885277,0,1,"s2"
"385",1.4383094098624,1,1,"s2"
"386",-1.49353058141415,0,1,"s2"
"387",-1.12708934362969,0,1,"s2"
"388",-1.13528774095423,1,1,"s2"
"389",-0.450706368124306,0,1,"s2"
"390",-0.551202425144304,0,1,"s2"
"391",0.0493507923899258,1,1,"s2"
"392",-0.591466738135008,0,1,"s2"
"393",-0.240987955325488,1,1,"s2"
"394",0.599238787892003,1,1,"s2"
"395",0.65092293210991,1,1,"s2"
"396",0.2633697868269,1,1,"s2"
"397",0.612170767233737,0,1,"s2"
"398",1.30558476549673,1,1,"s2"
"399",0.693844053199518,1,1,"s2"
"400",-0.494685260947492,1,1,"s2"
"401",0.97956265731074,1,0,"s3"
"402",-0.408819295929697,0,0,"s3"
"403",-1.82156948487069,1,0,"s3"
"404",1.54331457739407,1,0,"s3"
"405",-0.479394481572295,0,0,"s3"
"406",2.0379835516911,0,0,"s3"
"407",0.476654705452475,1,0,"s3"
"408",0.896013827505719,0,0,"s3"
"409",-0.393263590807453,1,0,"s3"
"410",-0.197729539051909,1,0,"s3"
"411",0.00703159833986526,0,0,"s3"
"412",-0.672902672675528,0,0,"s3"
"413",1.12163204251101,1,0,"s3"
"414",0.209572740350268,0,0,"s3"
"415",-0.288722085868774,1,0,"s3"
"416",-1.49845059047741,0,0,"s3"
"417",-1.49948436789903,0,0,"s3"
"418",-2.05222842916388,0,0,"s3"
"419",-2.68948981872876,0,0,"s3"
"420",0.682925465378333,0,0,"s3"
"421",0.652878470775765,1,0,"s3"
"422",-0.56401951849997,0,0,"s3"
"423",1.16500689796538,1,0,"s3"
"424",-0.43524852932995,0,0,"s3"
"425",0.244712925547235,1,0,"s3"
"426",0.873060887045734,1,0,"s3"
"427",0.661767929000012,0,0,"s3"
"428",-1.5092967848354,0,0,"s3"
"429",0.339368083539804,1,0,"s3"
"430",-1.06859013584608,0,0,"s3"
"431",0.228462176581334,0,0,"s3"
"432",2.39947479772945,1,0,"s3"
"433",-1.33113576694522,0,0,"s3"
"434",-0.0644356644405766,1,0,"s3"
"435",-0.3693222214121,1,0,"s3"
"436",0.0870899676510711,1,0,"s3"
"437",-2.46728403838374,1,0,"s3"
"438",-0.125279301300646,0,0,"s3"
"439",0.147385306128834,0,0,"s3"
"440",-0.425867291493594,0,0,"s3"
"441",-2.4134406597237,0,0,"s3"
"442",-1.27379828237126,1,0,"s3"
"443",-0.54427970872754,0,0,"s3"
"444",-0.460983606148888,1,0,"s3"
"445",0.85622725188264,1,0,"s3"
"446",-0.665269888343598,0,0,"s3"
"447",0.130117177697345,0,0,"s3"
"448",1.58748282403933,0,0,"s3"
"449",0.841448374473132,1,0,"s3"
"450",0.145533661104947,0,0,"s3"
"451",2.14499422710747,1,0,"s3"
"452",-0.630776132425366,1,0,"s3"
"453",0.597467295617954,1,0,"s3"
"454",0.0706285703634848,1,0,"s3"
"455",-0.825351751053508,0,0,"s3"
"456",-3.09417966199454,0,0,"s3"
"457",-0.202092764939191,1,0,"s3"
"458",-0.109841118590575,1,0,"s3"
"459",-1.60780788617363,0,0,"s3"
"460",-0.674588647283161,0,0,"s3"
"461",1.24689409224977,0,0,"s3"
"462",0.372366437129108,1,0,"s3"
"463",1.35460893458568,1,0,"s3"
"464",2.65338659080712,1,0,"s3"
"465",0.530545283364478,0,0,"s3"
"466",-1.3393054783005,0,0,"s3"
"467",-0.208220622844821,1,0,"s3"
"468",0.2839576958732,1,0,"s3"
"469",1.49174952389895,0,0,"s3"
"470",-0.434309971644778,1,0,"s3"
"471",-0.139316984436929,0,0,"s3"
"472",1.20945426546093,1,0,"s3"
"473",-2.32677106326104,1,0,"s3"
"474",-0.853859533132956,0,0,"s3"
"475",-1.6660321754446,0,0,"s3"
"476",-1.29995296491652,0,0,"s3"
"477",-0.871471596687316,1,0,"s3"
"478",-0.141094875017421,1,0,"s3"
"479",0.271831239294145,0,0,"s3"
"480",-0.00370467422104047,0,0,"s3"
"481",-0.195496403398853,1,0,"s3"
"482",-0.431833216582999,1,0,"s3"
"483",-1.95707231750036,0,0,"s3"
"484",-1.34161808154874,0,0,"s3"
"485",0.719933449235394,1,0,"s3"
"486",0.101894137323105,0,0,"s3"
"487",-1.48280269818859,0,0,"s3"
"488",-0.745645422768248,1,0,"s3"
"489",-0.136202207272753,1,0,"s3"
"490",-0.185559876862808,0,0,"s3"
"491",1.24057341648428,1,0,"s3"
"492",0.677801712077334,1,0,"s3"
"493",-0.30611838933022,0,0,"s3"
"494",-0.904286092131194,0,0,"s3"
"495",-1.36702449675284,1,0,"s3"
"496",1.65124542324753,1,0,"s3"
"497",-0.317530121523572,0,0,"s3"
"498",0.368943804327477,1,0,"s3"
"499",0.351290912111574,0,0,"s3"
"500",-1.47767038958259,0,0,"s3"
"501",1.81255615672335,1,1,"s3"
"502",-1.12229058101446,0,1,"s3"
"503",-0.364090305518994,1,1,"s3"
"504",-0.729416280162996,1,1,"s3"
"505",0.282174475048934,0,1,"s3"
"506",0.89601829059279,0,1,"s3"
"507",0.918758098570042,1,1,"s3"
"508",-1.81910280335448,0,1,"s3"
"509",1.30090356530681,1,1,"s3"
"510",0.529769170333629,1,1,"s3"
"511",0.801048654845539,0,1,"s3"
"512",1.19068733918426,0,1,"s3"
"513",1.52588545114749,1,1,"s3"
"514",0.581041821077258,0,1,"s3"
"515",2.58993720093675,1,1,"s3"
"516",-0.228478714065161,0,1,"s3"
"517",1.01133839309857,0,1,"s3"
"518",-1.25853570286947,0,1,"s3"
"519",-0.962942076937535,0,1,"s3"
"520",0.206872559544026,0,1,"s3"
"521",0.186848883875836,1,1,"s3"
"522",-0.23728985234988,0,1,"s3"
"523",3.03253883532073,1,1,"s3"
"524",0.152011195931265,0,1,"s3"
"525",-0.0879577112759585,1,1,"s3"
"526",0.747549538413441,1,1,"s3"
"527",0.0707963137867643,0,1,"s3"
"528",0.457462055590179,0,1,"s3"
"529",-0.23061771579647,1,1,"s3"
"530",-2.18520500991343,0,1,"s3"
"531",-1.70048268409614,0,1,"s3"
"532",-0.571402302066008,1,1,"s3"
"533",0.116560189129884,0,1,"s3"
"534",1.86331851471107,1,1,"s3"
"535",0.972496034446138,1,1,"s3"
"536",-0.0282178409597083,1,1,"s3"
"537",-0.311598292602535,1,1,"s3"
"538",1.00539305856785,0,1,"s3"
"539",1.12583961975279,0,1,"s3"
"540",0.0963435934132517,0,1,"s3"
"541",0.259359328436382,0,1,"s3"
"542",0.576918553582847,1,1,"s3"
"543",0.375885614569671,0,1,"s3"
"544",-0.11165854815716,1,1,"s3"
"545",0.0931293141426518,1,1,"s3"
"546",0.831998620685023,0,1,"s3"
"547",0.546674405635456,0,1,"s3"
"548",0.0367341929327937,0,1,"s3"
"549",0.374473674436982,1,1,"s3"
"550",-0.891711603395259,0,1,"s3"
"551",0.381433715141026,1,1,"s3"
"552",-0.068546148111314,1,1,"s3"
"553",-0.711474247255567,1,1,"s3"
"554",0.290958109877987,1,1,"s3"
"555",-0.55237445655673,0,1,"s3"
"556",1.35777338706952,0,1,"s3"
"557",0.138095435863736,1,1,"s3"
"558",-1.5795638808134,1,1,"s3"
"559",2.3960472859677,0,1,"s3"
"560",1.90136195819125,0,1,"s3"
"561",-0.979261036782525,0,1,"s3"
"562",-0.672086534532243,1,1,"s3"
"563",0.979373088250952,1,1,"s3"
"564",2.07757589233973,1,1,"s3"
"565",0.0334360446773953,0,1,"s3"
"566",1.36748580591087,0,1,"s3"
"567",0.399169557953008,1,1,"s3"
"568",-0.691026920772326,1,1,"s3"
"569",-1.10664259031303,0,1,"s3"
"570",1.17736983698276,1,1,"s3"
"571",1.14144588640065,0,1,"s3"
"572",0.0696744553565516,1,1,"s3"
"573",-0.315387335991249,1,1,"s3"
"574",-0.0101340002703145,0,1,"s3"
"575",-1.14223195339678,0,1,"s3"
"576",0.965269826861419,0,1,"s3"
"577",-0.0128926192876569,1,1,"s3"
"578",1.25221673488398,1,1,"s3"
"579",0.265207132675769,0,1,"s3"
"580",-0.463293750591821,0,1,"s3"
"581",-1.17190588436043,1,1,"s3"
"582",1.20337986740026,1,1,"s3"
"583",1.51816041034854,0,1,"s3"
"584",-0.121371197581808,0,1,"s3"
"585",-0.184397015555264,1,1,"s3"
"586",-1.91640874276454,0,1,"s3"
"587",-1.77422375420517,0,1,"s3"
"588",0.0469502216772811,1,1,"s3"
"589",1.0516744424422,1,1,"s3"
"590",1.8020623842487,0,1,"s3"
"591",-2.5434266533049,1,1,"s3"
"592",-0.11882407843065,1,1,"s3"
"593",-1.03233255606391,0,1,"s3"
"594",-0.675114830804857,0,1,"s3"
"595",0.744710528707927,1,1,"s3"
"596",-0.68016838706127,1,1,"s3"
"597",-0.0793560770104435,0,1,"s3"
"598",0.473681053405625,1,1,"s3"
"599",-0.229859022139622,0,1,"s3"
"600",-0.0594584618281754,0,1,"s3"
"601",0.821535945406236,0,0,"s4"
"602",1.08837882367301,0,0,"s4"
"603",-1.52085243029978,1,0,"s4"
"604",0.658169924046517,1,0,"s4"
"605",-0.281653318167556,0,0,"s4"
"606",-0.517479882676843,0,0,"s4"
"607",0.615082792525268,0,0,"s4"
"608",-0.225684349390439,1,0,"s4"
"609",0.147779109836522,0,0,"s4"
"610",0.645814186758903,0,0,"s4"
"611",2.20218234880986,0,0,"s4"
"612",-1.81544639694188,1,0,"s4"
"613",0.65267321275166,0,0,"s4"
"614",0.0870384796554741,0,0,"s4"
"615",0.813589080316443,0,0,"s4"
"616",-0.829642863662288,1,0,"s4"
"617",1.310211326403,0,0,"s4"
"618",-0.768640288060356,1,0,"s4"
"619",1.04680340783355,0,0,"s4"
"620",-0.907145239060317,1,0,"s4"
"621",1.08276403424063,0,0,"s4"
"622",1.3298277195511,0,0,"s4"
"623",-1.84829626375017,1,0,"s4"
"624",0.00125179731822113,0,0,"s4"
"625",-1.97541208728635,1,0,"s4"
"626",-1.65446974244249,1,0,"s4"
"627",2.60234961221547,0,0,"s4"
"628",0.225541021384621,1,0,"s4"
"629",-0.056888961228624,1,0,"s4"
"630",-2.50557209615802,1,0,"s4"
"631",-0.147465673705986,0,0,"s4"
"632",0.416404506264506,1,0,"s4"
"633",1.70716627881257,0,0,"s4"
"634",0.178638198984113,0,0,"s4"
"635",0.439617302555612,0,0,"s4"
"636",2.59935286360533,0,0,"s4"
"637",-0.0313012666450435,0,0,"s4"
"638",0.720684726778297,1,0,"s4"
"639",0.318798900012595,0,0,"s4"
"640",2.57283833086336,0,0,"s4"
"641",0.315330505793055,1,0,"s4"
"642",-0.43893321073591,0,0,"s4"
"643",1.00226886831511,0,0,"s4"
"644",1.77267543907744,0,0,"s4"
"645",0.892443182286567,0,0,"s4"
"646",1.8488740093796,0,0,"s4"
"647",3.09280765894149,0,0,"s4"
"648",-1.05231895424336,0,0,"s4"
"649",-0.688279361235641,0,0,"s4"
"650",0.596245891846739,0,0,"s4"
"651",0.462404976637717,0,0,"s4"
"652",0.908558157476657,0,0,"s4"
"653",0.40579375172897,0,0,"s4"
"654",0.342544687103444,0,0,"s4"
"655",-0.51867579961334,0,0,"s4"
"656",0.399397300360091,0,0,"s4"
"657",1.31193863824533,0,0,"s4"
"658",0.590664961295319,0,0,"s4"
"659",0.38514863981366,0,0,"s4"
"660",-0.561730233339855,1,0,"s4"
"661",-0.225076570713321,0,0,"s4"
"662",0.406961179549406,1,0,"s4"
"663",-1.49564578193689,1,0,"s4"
"664",-0.594350587575095,1,0,"s4"
"665",0.0814978628451927,0,0,"s4"
"666",0.660301302155233,0,0,"s4"
"667",-0.894535505420967,1,0,"s4"
"668",1.5973324244266,0,0,"s4"
"669",0.100324789623998,0,0,"s4"
"670",-2.29106612070496,1,0,"s4"
"671",0.466879867198873,0,0,"s4"
"672",0.154594801647195,1,0,"s4"
"673",-0.996255883158855,1,0,"s4"
"674",0.934788072754283,0,0,"s4"
"675",0.580310395965906,0,0,"s4"
"676",-0.613477636832508,1,0,"s4"
"677",-0.55018984097094,0,0,"s4"
"678",-0.110669694142919,0,0,"s4"
"679",1.66950649089294,0,0,"s4"
